,signal,timestamp,user_1,user_2
203,-95,62700.0,6.0,5.0
204,-95,62700.0,6.0,5.0
205,-50,63000.0,6.0,5.0
206,-10,63900.0,6.0,5.0
207,-50,63900.0,6.0,5.0
208,-100,63900.0,6.0,2.0
209,-1,64500.0,6.0,5.0
210,-70,64800.0,6.0,5.0
211,-1,64800.0,6.0,3.0
212,-100,64800.0,6.0,4.0
213,-100,65100.0,6.0,9.0
214,-1,65400.0,6.0,7.0
215,-70,65400.0,6.0,7.0
216,-10,65400.0,6.0,7.0
217,-1,65700.0,6.0,4.0
218,-95,66300.0,6.0,5.0
219,-1,66300.0,6.0,5.0
220,-1,66300.0,6.0,4.0
221,-80,66600.0,6.0,5.0
222,-100,66600.0,6.0,5.0
223,-50,66600.0,6.0,3.0
224,-1,66900.0,6.0,7.0
225,-95,67200.0,6.0,8.0
226,-95,67200.0,6.0,7.0
227,-95,67200.0,6.0,7.0
228,-10,67500.0,6.0,5.0
229,-80,67800.0,6.0,5.0
230,-1,68100.0,6.0,2.0
231,-95,68400.0,6.0,4.0
232,-70,68700.0,6.0,7.0
233,-1,69000.0,6.0,7.0
234,-1,69600.0,6.0,2.0
235,-50,69900.0,6.0,5.0
236,-95,69900.0,6.0,5.0
237,-50,70200.0,6.0,5.0
238,-80,70500.0,6.0,7.0
239,-70,70800.0,6.0,5.0
240,-50,72000.0,6.0,5.0
241,-70,72300.0,6.0,7.0
242,-1,72300.0,6.0,7.0
243,-95,72300.0,6.0,8.0
244,-10,72900.0,6.0,5.0
245,-50,73500.0,6.0,4.0
246,-95,74100.0,6.0,7.0
247,-100,74400.0,6.0,8.0
248,-95,75000.0,6.0,7.0
249,-50,75000.0,6.0,7.0
250,-10,75300.0,6.0,5.0
251,-100,75300.0,6.0,5.0
252,-95,75900.0,6.0,5.0
253,-50,77400.0,6.0,4.0
254,-1,78300.0,6.0,7.0
255,-10,78900.0,6.0,7.0
256,-95,80100.0,6.0,5.0
257,-80,80400.0,6.0,5.0
258,-1,80700.0,6.0,8.0
259,-70,81000.0,6.0,7.0
260,-80,81300.0,6.0,7.0
261,-90,81300.0,6.0,7.0
262,-70,81300.0,6.0,7.0
263,-100,81600.0,6.0,8.0
264,-70,81600.0,6.0,7.0
265,-80,81600.0,6.0,7.0
266,-90,81900.0,6.0,5.0
267,-70,81900.0,6.0,2.0
268,-50,81900.0,6.0,2.0
269,-10,82200.0,6.0,5.0
270,-50,82200.0,6.0,5.0
271,-95,82200.0,6.0,5.0
272,-90,82500.0,6.0,7.0
273,-95,82800.0,6.0,4.0
274,-95,82800.0,6.0,5.0
275,-100,82800.0,6.0,5.0
276,-90,83100.0,6.0,2.0
277,-10,83100.0,6.0,5.0
278,-10,83400.0,6.0,7.0
279,-90,83400.0,6.0,7.0
280,-10,83400.0,6.0,7.0
281,-70,83700.0,6.0,7.0
282,-95,83700.0,6.0,7.0
283,-100,84000.0,6.0,4.0
284,-10,84000.0,6.0,5.0
285,-1,84300.0,6.0,8.0
286,-50,84300.0,6.0,7.0
287,-80,84600.0,6.0,5.0
288,-70,84900.0,6.0,2.0
289,-1,85200.0,6.0,8.0
290,-70,85500.0,6.0,7.0
291,-95,86100.0,6.0,7.0
292,-80,86100.0,6.0,8.0
293,-80,86400.0,6.0,7.0
294,-80,86700.0,6.0,5.0
295,-50,87000.0,6.0,5.0
296,-100,87300.0,6.0,5.0
297,-70,87600.0,6.0,4.0
298,-90,87600.0,6.0,4.0
299,-95,88200.0,6.0,4.0
300,-50,88800.0,6.0,5.0
301,-50,89100.0,6.0,7.0
302,-100,89100.0,6.0,7.0
303,-80,89400.0,6.0,7.0
304,-95,89400.0,6.0,7.0
305,-90,89700.0,6.0,7.0
306,-80,90000.0,6.0,7.0
307,-90,90300.0,6.0,8.0
308,-1,90600.0,6.0,4.0
309,-70,90600.0,6.0,4.0
310,-95,90900.0,6.0,4.0
311,-100,90900.0,6.0,5.0
312,-100,90900.0,6.0,5.0
313,-1,91200.0,6.0,8.0
314,-90,92100.0,6.0,7.0
315,-70,92400.0,6.0,2.0
316,-50,92400.0,6.0,5.0
317,-100,92400.0,6.0,5.0
318,-80,92700.0,6.0,8.0
319,-100,92700.0,6.0,7.0
320,-1,92700.0,6.0,8.0
321,-50,93000.0,6.0,7.0
322,-50,93300.0,6.0,5.0
323,-50,93900.0,6.0,2.0
324,-100,95100.0,6.0,7.0
325,-50,95700.0,6.0,5.0
326,-95,96000.0,6.0,2.0
327,-50,96300.0,6.0,4.0
328,-95,96600.0,6.0,7.0
329,-1,96600.0,6.0,7.0
330,-70,96900.0,6.0,7.0
331,-50,96900.0,6.0,9.0
332,-95,97500.0,6.0,8.0
333,-95,98100.0,6.0,4.0
334,-90,98100.0,6.0,5.0
335,-50,98100.0,6.0,5.0
336,-1,98400.0,6.0,8.0
337,-90,98700.0,6.0,7.0
338,-50,98700.0,6.0,10.0
339,-100,98700.0,6.0,8.0
340,-90,99300.0,6.0,7.0
341,-95,99600.0,6.0,10.0
342,-70,99600.0,6.0,8.0
343,-70,99600.0,6.0,8.0
344,-50,99900.0,6.0,7.0
345,-95,100200.0,6.0,5.0
346,-95,100800.0,6.0,8.0
347,-1,100800.0,6.0,7.0
348,-95,100800.0,6.0,7.0
349,-95,101100.0,6.0,5.0
350,-1,101400.0,6.0,8.0
351,-90,101400.0,6.0,7.0
352,-90,101700.0,6.0,7.0
353,-95,101700.0,6.0,7.0
354,-70,101700.0,6.0,7.0
355,-95,102000.0,6.0,8.0
356,-90,102600.0,6.0,9.0
357,-80,102900.0,6.0,7.0
358,-10,103200.0,6.0,7.0
359,-70,103200.0,6.0,8.0
360,-95,103200.0,6.0,7.0
361,-70,103500.0,6.0,8.0
362,-95,103800.0,6.0,4.0
363,-50,104100.0,6.0,7.0
364,-1,104400.0,6.0,3.0
365,-50,104400.0,6.0,5.0
366,-90,104400.0,6.0,5.0
367,-90,105000.0,6.0,5.0
368,-100,105300.0,6.0,5.0
369,-80,105300.0,6.0,2.0
370,-95,105600.0,6.0,7.0
371,-95,105900.0,6.0,4.0
372,-50,105900.0,6.0,5.0
373,-50,106800.0,6.0,3.0
374,-80,107100.0,6.0,5.0
375,-10,108300.0,6.0,4.0
376,-100,108600.0,6.0,5.0
377,-100,108600.0,6.0,5.0
378,-90,108900.0,6.0,2.0
379,-100,109500.0,6.0,5.0
380,-1,109800.0,6.0,4.0
381,-70,109800.0,6.0,4.0
382,-95,110100.0,6.0,5.0
383,-90,110700.0,6.0,5.0
384,-95,110700.0,6.0,5.0
385,-50,110700.0,6.0,5.0
386,-100,111300.0,6.0,7.0
387,-50,111600.0,6.0,7.0
388,-90,111900.0,6.0,7.0
389,-90,112500.0,6.0,7.0
390,-100,113100.0,6.0,7.0
391,-100,113100.0,6.0,7.0
392,-50,113400.0,6.0,7.0
393,-10,113400.0,6.0,7.0
394,-95,113400.0,6.0,7.0
395,-100,113700.0,6.0,5.0
396,-70,113700.0,6.0,2.0
397,-70,113700.0,6.0,2.0
398,-70,114000.0,6.0,7.0
399,-50,114000.0,6.0,7.0
400,-95,114000.0,6.0,7.0
401,-1,114300.0,6.0,7.0
402,-95,114300.0,6.0,7.0
403,-80,114600.0,6.0,10.0
404,-95,114600.0,6.0,7.0
405,-95,115500.0,6.0,5.0
406,-80,115500.0,6.0,2.0
407,-100,115500.0,6.0,2.0
408,-10,116100.0,6.0,7.0
409,-50,117900.0,6.0,8.0
410,-80,117900.0,6.0,7.0
411,-50,118800.0,6.0,4.0
412,-50,118800.0,6.0,3.0
413,-50,119400.0,6.0,5.0
414,-70,120300.0,6.0,10.0
415,-10,120300.0,6.0,7.0
416,-100,120300.0,6.0,7.0
417,-95,120600.0,6.0,2.0
418,-1,120900.0,6.0,7.0
419,-100,121200.0,6.0,7.0
420,-10,122100.0,6.0,7.0
421,-1,122400.0,6.0,7.0
422,-70,122700.0,6.0,7.0
423,-100,122700.0,6.0,7.0
424,-70,122700.0,6.0,7.0
425,-70,123000.0,6.0,4.0
426,-100,123300.0,6.0,7.0
427,-90,123600.0,6.0,5.0
428,-90,124200.0,6.0,5.0
429,-95,124800.0,6.0,3.0
430,-1,125100.0,6.0,7.0
431,-100,125700.0,6.0,3.0
432,-80,126000.0,6.0,7.0
433,-70,126000.0,6.0,9.0
434,-80,126000.0,6.0,8.0
435,-90,126300.0,6.0,2.0
436,-1,126300.0,6.0,3.0
437,-70,126300.0,6.0,5.0
438,-95,127200.0,6.0,4.0
439,-1,127200.0,6.0,5.0
440,-1,127200.0,6.0,5.0
441,-100,127500.0,6.0,5.0
442,-50,127800.0,6.0,8.0
443,-100,127800.0,6.0,7.0
444,-70,127800.0,6.0,8.0
445,-90,128700.0,6.0,4.0
446,-50,128700.0,6.0,5.0
447,-10,129300.0,6.0,5.0
448,-50,129600.0,6.0,8.0
449,-90,131400.0,6.0,5.0
450,-10,131700.0,6.0,8.0
451,-70,132000.0,6.0,7.0
452,-10,132600.0,6.0,7.0
453,-50,132900.0,6.0,8.0
454,-1,133200.0,6.0,7.0
455,-100,133800.0,6.0,5.0
456,-70,133800.0,6.0,4.0
457,-50,134400.0,6.0,8.0
458,-100,134400.0,6.0,7.0
459,-80,134400.0,6.0,9.0
460,-80,135000.0,6.0,2.0
461,-90,135000.0,6.0,5.0
462,-50,135300.0,6.0,8.0
463,-10,135300.0,6.0,10.0
464,-80,135600.0,6.0,7.0
465,-10,135900.0,6.0,4.0
466,-95,136200.0,6.0,4.0
467,-90,136200.0,6.0,4.0
468,-50,136200.0,6.0,5.0
469,-90,136500.0,6.0,4.0
470,-95,136500.0,6.0,2.0
471,-50,136500.0,6.0,5.0
472,-70,137100.0,6.0,5.0
473,-95,137100.0,6.0,4.0
474,-80,137100.0,6.0,5.0
475,-1,137400.0,6.0,7.0
476,-80,137400.0,6.0,8.0
477,-70,137400.0,6.0,8.0
478,-100,138000.0,6.0,8.0
479,-95,138300.0,6.0,7.0
480,-100,139200.0,6.0,8.0
481,-95,139500.0,6.0,7.0
482,-80,140100.0,6.0,7.0
483,-70,140100.0,6.0,8.0
484,-1,140400.0,6.0,8.0
485,-95,140700.0,6.0,4.0
486,-90,141000.0,6.0,7.0
487,-10,141600.0,6.0,5.0
488,-90,141900.0,6.0,4.0
489,-80,142800.0,6.0,8.0
490,-1,142800.0,6.0,7.0
491,-1,142800.0,6.0,7.0
492,-95,143400.0,6.0,7.0
493,-70,143400.0,6.0,7.0
494,-50,143400.0,6.0,7.0
495,-1,144000.0,6.0,8.0
496,-100,144000.0,6.0,7.0
497,-100,145200.0,6.0,5.0
498,-70,146100.0,6.0,4.0
499,-100,146400.0,6.0,7.0
500,-70,146400.0,6.0,10.0
501,-70,146700.0,6.0,4.0
502,-1,146700.0,6.0,3.0
503,-90,146700.0,6.0,4.0
504,-95,147000.0,6.0,7.0
505,-90,147000.0,6.0,7.0
506,-95,147300.0,6.0,8.0
507,-100,148500.0,6.0,8.0
508,-50,148800.0,6.0,8.0
509,-50,148800.0,6.0,8.0
510,-10,149100.0,6.0,7.0
511,-70,149400.0,6.0,8.0
512,-1,150000.0,6.0,8.0
513,-10,150300.0,6.0,5.0
514,-95,150600.0,6.0,7.0
515,-50,153600.0,6.0,5.0
516,-50,154200.0,6.0,5.0
517,-80,154500.0,6.0,7.0
518,-95,154500.0,6.0,7.0
519,-90,154800.0,6.0,4.0
520,-95,155100.0,6.0,5.0
521,-100,155700.0,6.0,5.0
522,-70,155700.0,6.0,5.0
523,-1,156000.0,6.0,5.0
524,-100,156000.0,6.0,5.0
525,-1,157200.0,6.0,8.0
526,-80,157500.0,6.0,7.0
527,-1,157800.0,6.0,5.0
528,-90,157800.0,6.0,4.0
529,-90,158100.0,6.0,5.0
530,-50,158100.0,6.0,4.0
531,-1,158400.0,6.0,7.0
532,-95,158400.0,6.0,7.0
533,-90,159300.0,6.0,4.0
534,-10,159300.0,6.0,5.0
535,-100,159600.0,6.0,7.0
536,-80,159600.0,6.0,7.0
537,-90,159900.0,6.0,5.0
538,-10,159900.0,6.0,5.0
539,-95,159900.0,6.0,5.0
540,-50,160200.0,6.0,5.0
541,-1,160500.0,6.0,5.0
542,-50,160500.0,6.0,5.0
543,-90,160500.0,6.0,3.0
544,-95,162000.0,6.0,4.0
545,-100,162600.0,6.0,5.0
546,-80,162600.0,6.0,5.0
547,-100,162900.0,6.0,4.0
548,-10,162900.0,6.0,5.0
549,-10,163800.0,6.0,4.0
550,-1,164700.0,6.0,8.0
551,-90,165000.0,6.0,7.0
552,-1,165000.0,6.0,9.0
553,-90,165000.0,6.0,8.0
554,-90,165300.0,6.0,7.0
555,-95,165600.0,6.0,5.0
556,-100,165600.0,6.0,4.0
557,-70,165600.0,6.0,2.0
558,-100,165900.0,6.0,2.0
559,-1,165900.0,6.0,2.0
560,-10,165900.0,6.0,5.0
561,-1,167100.0,6.0,5.0
562,-90,167100.0,6.0,5.0
563,-90,167400.0,6.0,5.0
564,-100,167700.0,6.0,7.0
565,-95,168000.0,6.0,4.0
566,-90,168000.0,6.0,5.0
567,-90,168300.0,6.0,10.0
568,-100,168300.0,6.0,7.0
569,-1,168600.0,6.0,4.0
570,-70,168900.0,6.0,2.0
571,-100,169200.0,6.0,4.0
572,-10,169500.0,6.0,7.0
573,-70,169500.0,6.0,8.0
574,-70,169800.0,6.0,8.0
575,-90,169800.0,6.0,7.0
576,-95,170100.0,6.0,7.0
577,-80,170700.0,6.0,5.0
578,-1,170700.0,6.0,5.0
579,-1,170700.0,6.0,5.0
580,-90,171300.0,6.0,10.0
581,-70,171600.0,6.0,9.0
582,-80,172200.0,6.0,7.0
583,-95,172500.0,6.0,5.0
584,-90,172800.0,6.0,5.0
585,-90,172800.0,6.0,5.0
586,-70,172800.0,6.0,5.0
587,-70,173700.0,6.0,8.0
588,-50,174300.0,6.0,8.0
589,-95,174600.0,6.0,5.0
590,-80,174900.0,6.0,5.0
591,-70,175200.0,6.0,3.0
592,-100,175200.0,6.0,4.0
593,-80,175500.0,6.0,8.0
594,-10,175500.0,6.0,7.0
595,-95,175500.0,6.0,7.0
596,-70,176100.0,6.0,5.0
597,-1,176100.0,6.0,5.0
598,-80,176700.0,6.0,2.0
599,-100,177000.0,6.0,5.0
600,-90,177000.0,6.0,4.0
601,-95,177900.0,6.0,7.0
602,-100,177900.0,6.0,10.0
603,-10,177900.0,6.0,8.0
604,-10,178800.0,6.0,7.0
605,-95,179400.0,6.0,4.0
606,-95,179700.0,6.0,8.0
607,-1,180600.0,6.0,3.0
608,-80,181500.0,6.0,2.0
609,-100,181800.0,6.0,5.0
610,-95,182100.0,6.0,7.0
611,-70,182100.0,6.0,7.0
612,-80,182700.0,6.0,8.0
613,-90,182700.0,6.0,7.0
614,-90,182700.0,6.0,7.0
615,-50,183300.0,6.0,5.0
616,-1,183300.0,6.0,3.0
617,-95,183300.0,6.0,5.0
618,-1,184500.0,6.0,7.0
619,-70,186000.0,6.0,5.0
620,-70,186300.0,6.0,10.0
621,-90,187500.0,6.0,3.0
622,-80,187800.0,6.0,2.0
623,-10,188100.0,6.0,4.0
624,-70,188400.0,6.0,8.0
625,-10,188700.0,6.0,5.0
626,-1,189000.0,6.0,4.0
627,-100,189000.0,6.0,5.0
628,-50,189300.0,6.0,5.0
629,-100,189300.0,6.0,5.0
630,-95,189600.0,6.0,7.0
631,-10,189900.0,6.0,7.0
632,-50,190200.0,6.0,4.0
633,-50,190500.0,6.0,5.0
634,-90,190500.0,6.0,5.0
635,-95,190800.0,6.0,7.0
636,-70,191100.0,6.0,5.0
637,-50,191100.0,6.0,5.0
638,-95,191400.0,6.0,5.0
639,-100,192600.0,6.0,7.0
640,-95,192900.0,6.0,7.0
641,-90,192900.0,6.0,7.0
642,-70,193200.0,6.0,9.0
643,-50,193500.0,6.0,7.0
644,-10,193500.0,6.0,8.0
645,-1,193500.0,6.0,7.0
646,-1,193800.0,6.0,4.0
647,-70,193800.0,6.0,5.0
648,-1,193800.0,6.0,4.0
649,-10,194100.0,6.0,7.0
650,-70,194400.0,6.0,9.0
651,-50,194400.0,6.0,7.0
652,-95,194400.0,6.0,7.0
653,-1,195000.0,6.0,7.0
654,-95,195000.0,6.0,9.0
655,-1,195000.0,6.0,7.0
656,-80,195300.0,6.0,7.0
657,-100,195300.0,6.0,7.0
658,-50,195600.0,6.0,8.0
659,-95,196200.0,6.0,5.0
660,-50,196500.0,6.0,7.0
661,-10,197100.0,6.0,4.0
662,-50,198000.0,6.0,5.0
663,-95,200400.0,6.0,5.0
664,-50,200400.0,6.0,5.0
665,-95,200400.0,6.0,5.0
666,-80,201900.0,6.0,5.0
667,-1,202500.0,6.0,7.0
668,-95,204000.0,6.0,4.0
669,-90,204600.0,6.0,5.0
670,-95,204900.0,6.0,7.0
671,-1,204900.0,6.0,7.0
672,-1,204900.0,6.0,7.0
673,-10,205200.0,6.0,5.0
674,-10,205200.0,6.0,4.0
675,-1,205500.0,6.0,5.0
676,-95,205800.0,6.0,3.0
677,-100,206100.0,6.0,8.0
678,-70,206100.0,6.0,7.0
679,-100,206100.0,6.0,7.0
680,-100,206700.0,6.0,5.0
681,-70,206700.0,6.0,5.0
682,-70,207900.0,6.0,5.0
683,-95,207900.0,6.0,5.0
684,-10,208500.0,6.0,5.0
685,-90,208500.0,6.0,4.0
686,-70,208800.0,6.0,5.0
687,-100,209100.0,6.0,5.0
688,-90,209400.0,6.0,5.0
689,-50,209700.0,6.0,5.0
690,-70,210300.0,6.0,7.0
691,-50,210300.0,6.0,8.0
692,-50,210600.0,6.0,3.0
693,-50,210900.0,6.0,7.0
694,-1,211200.0,6.0,7.0
695,-1,211200.0,6.0,7.0
696,-80,211200.0,6.0,7.0
697,-95,211800.0,6.0,4.0
698,-50,212100.0,6.0,5.0
699,-10,212100.0,6.0,5.0
700,-1,212100.0,6.0,4.0
701,-1,212400.0,6.0,10.0
702,-80,212700.0,6.0,5.0
703,-10,212700.0,6.0,5.0
704,-50,213600.0,6.0,5.0
705,-50,213600.0,6.0,5.0
706,-1,214800.0,6.0,4.0
707,-100,215100.0,6.0,7.0
708,-70,215100.0,6.0,7.0
709,-70,215100.0,6.0,7.0
710,-80,215700.0,6.0,5.0
711,-80,216000.0,6.0,5.0
712,-50,216000.0,6.0,5.0
713,-1,216000.0,6.0,5.0
714,-90,216300.0,6.0,5.0
715,-50,216600.0,6.0,10.0
716,-1,216900.0,6.0,5.0
717,-80,216900.0,6.0,4.0
718,-50,216900.0,6.0,2.0
719,-50,217200.0,6.0,4.0
720,-80,217500.0,6.0,7.0
721,-10,217500.0,6.0,8.0
722,-1,217800.0,6.0,10.0
723,-100,218700.0,6.0,7.0
724,-100,218700.0,6.0,7.0
725,-95,218700.0,6.0,8.0
726,-50,219600.0,6.0,7.0
727,-1,221100.0,6.0,7.0
728,-90,221400.0,6.0,7.0
729,-70,221700.0,6.0,10.0
730,-70,221700.0,6.0,9.0
731,-90,222300.0,6.0,10.0
732,-80,222600.0,6.0,4.0
733,-10,222600.0,6.0,5.0
734,-100,222900.0,6.0,3.0
735,-1,222900.0,6.0,5.0
736,-50,223500.0,6.0,7.0
737,-100,223500.0,6.0,9.0
738,-80,223800.0,6.0,7.0
739,-100,223800.0,6.0,7.0
740,-1,224700.0,6.0,2.0
741,-100,225000.0,6.0,9.0
742,-70,225900.0,6.0,5.0
743,-50,225900.0,6.0,5.0
744,-90,226200.0,6.0,5.0
745,-90,226500.0,6.0,7.0
746,-90,226800.0,6.0,7.0
747,-50,227100.0,6.0,7.0
748,-80,227400.0,6.0,2.0
749,-10,228000.0,6.0,2.0
750,-90,228000.0,6.0,4.0
751,-100,228000.0,6.0,4.0
752,-90,228900.0,6.0,10.0
753,-10,229500.0,6.0,10.0
754,-95,229800.0,6.0,4.0
755,-90,230100.0,6.0,4.0
756,-50,230100.0,6.0,5.0
757,-80,230400.0,6.0,8.0
758,-100,230700.0,6.0,7.0
759,-50,231000.0,6.0,7.0
760,-1,231300.0,6.0,5.0
761,-1,231600.0,6.0,5.0
762,-50,231900.0,6.0,7.0
763,-1,232500.0,6.0,4.0
764,-90,232500.0,6.0,5.0
765,-70,232500.0,6.0,5.0
766,-90,232800.0,6.0,5.0
767,-50,233100.0,6.0,2.0
768,-95,233100.0,6.0,5.0
769,-80,233100.0,6.0,4.0
770,-70,233400.0,6.0,5.0
771,-10,233400.0,6.0,4.0
772,-70,233400.0,6.0,5.0
773,-70,234600.0,6.0,7.0
774,-100,234900.0,6.0,7.0
775,-70,235500.0,6.0,10.0
776,-90,236400.0,6.0,4.0
777,-1,237300.0,6.0,4.0
778,-1,237300.0,6.0,4.0
779,-70,237300.0,6.0,5.0
780,-1,237600.0,6.0,8.0
781,-10,237900.0,6.0,5.0
782,-80,238200.0,6.0,3.0
783,-70,238500.0,6.0,3.0
784,-70,238500.0,6.0,4.0
785,-90,238800.0,6.0,2.0
786,-90,238800.0,6.0,4.0
787,-80,238800.0,6.0,5.0
788,-100,239100.0,6.0,2.0
789,-10,239400.0,6.0,7.0
790,-90,239700.0,6.0,10.0
791,-10,239700.0,6.0,7.0
792,-100,239700.0,6.0,7.0
793,-50,240000.0,6.0,4.0
794,-90,240300.0,6.0,2.0
795,-10,240300.0,6.0,5.0
796,-70,240600.0,6.0,2.0
797,-70,240600.0,6.0,5.0
798,-50,240600.0,6.0,4.0
799,-80,241200.0,6.0,2.0
800,-50,241200.0,6.0,5.0
801,-70,241500.0,6.0,5.0
802,-50,242100.0,6.0,7.0
803,-100,242100.0,6.0,7.0
804,-10,242700.0,6.0,9.0
805,-80,243000.0,6.0,7.0
806,-50,243000.0,6.0,7.0
807,-100,243300.0,6.0,4.0
808,-80,243600.0,6.0,8.0
809,-80,243600.0,6.0,8.0
810,-80,243900.0,6.0,7.0
811,-10,243900.0,6.0,7.0
812,-80,244500.0,6.0,8.0
813,-100,244500.0,6.0,7.0
814,-80,244500.0,6.0,7.0
815,-10,244800.0,6.0,5.0
816,-10,244800.0,6.0,4.0
817,-90,245100.0,6.0,5.0
818,-100,245400.0,6.0,7.0
819,-10,245700.0,6.0,4.0
820,-95,246300.0,6.0,9.0
821,-95,246300.0,6.0,7.0
822,-70,246600.0,6.0,5.0
823,-90,247200.0,6.0,5.0
824,-70,247500.0,6.0,5.0
825,-100,247800.0,6.0,7.0
826,-1,248100.0,6.0,7.0
827,-80,248700.0,6.0,5.0
828,-90,249000.0,6.0,8.0
829,-1,249000.0,6.0,7.0
830,-50,249000.0,6.0,8.0
831,-70,249300.0,6.0,5.0
832,-70,249600.0,6.0,7.0
833,-80,249600.0,6.0,7.0
834,-100,249600.0,6.0,8.0
835,-10,249900.0,6.0,5.0
836,-1,250200.0,6.0,7.0
837,-70,250500.0,6.0,5.0
838,-95,250500.0,6.0,4.0
839,-80,250800.0,6.0,5.0
840,-80,251100.0,6.0,7.0
841,-80,251400.0,6.0,5.0
842,-50,251400.0,6.0,5.0
843,-1,252000.0,6.0,8.0
844,-95,252300.0,6.0,8.0
845,-1,252300.0,6.0,7.0
846,-80,252600.0,6.0,4.0
847,-80,252600.0,6.0,5.0
848,-90,253500.0,6.0,7.0
849,-95,253800.0,6.0,7.0
850,-95,253800.0,6.0,7.0
851,-50,254100.0,6.0,7.0
852,-90,254400.0,6.0,5.0
853,-70,254700.0,6.0,9.0
854,-100,255300.0,6.0,5.0
855,-100,255600.0,6.0,4.0
856,-100,255900.0,6.0,7.0
857,-100,255900.0,6.0,8.0
858,-10,256800.0,6.0,4.0
859,-80,257100.0,6.0,4.0
860,-95,257400.0,6.0,8.0
861,-100,257700.0,6.0,5.0
862,-90,258000.0,6.0,7.0
863,-80,258000.0,6.0,10.0
864,-1,258000.0,6.0,8.0
865,-70,258300.0,6.0,5.0
866,-50,259200.0,6.0,5.0
867,-70,259500.0,6.0,7.0
868,-95,259500.0,6.0,7.0
869,-1,259800.0,6.0,5.0
870,-100,260400.0,6.0,9.0
871,-90,260400.0,6.0,8.0
872,-80,260400.0,6.0,7.0
873,-50,260700.0,6.0,4.0
874,-10,261000.0,6.0,5.0
875,-50,261300.0,6.0,7.0
876,-80,261300.0,6.0,7.0
877,-100,261300.0,6.0,7.0
878,-10,262500.0,6.0,5.0
879,-95,262500.0,6.0,5.0
880,-50,262500.0,6.0,5.0
881,-80,263100.0,6.0,5.0
882,-80,263700.0,6.0,5.0
883,-100,264300.0,6.0,4.0
884,-100,264300.0,6.0,2.0
885,-70,264300.0,6.0,2.0
886,-70,264900.0,6.0,7.0
887,-95,264900.0,6.0,8.0
888,-100,264900.0,6.0,7.0
889,-80,265200.0,6.0,4.0
890,-100,265800.0,6.0,8.0
891,-1,266100.0,6.0,10.0
892,-100,266700.0,6.0,8.0
893,-80,267600.0,6.0,8.0
894,-100,267600.0,6.0,7.0
895,-50,268500.0,6.0,7.0
896,-50,268800.0,6.0,8.0
897,-95,269100.0,6.0,10.0
898,-70,270000.0,6.0,4.0
899,-10,270000.0,6.0,5.0
900,-1,270300.0,6.0,8.0
901,-95,270900.0,6.0,8.0
902,-80,271200.0,6.0,9.0
903,-70,271200.0,6.0,10.0
904,-1,271500.0,6.0,5.0
905,-1,272100.0,6.0,7.0
906,-10,272400.0,6.0,5.0
907,-90,273300.0,6.0,8.0
908,-90,273900.0,6.0,7.0
909,-80,274500.0,6.0,4.0
910,-80,274500.0,6.0,4.0
911,-1,274500.0,6.0,5.0
912,-95,275100.0,6.0,5.0
913,-100,275100.0,6.0,3.0
914,-1,275400.0,6.0,7.0
915,-10,275700.0,6.0,7.0
916,-1,276000.0,6.0,7.0
917,-1,276600.0,6.0,7.0
918,-50,277500.0,6.0,7.0
919,-90,277500.0,6.0,9.0
920,-1,277500.0,6.0,8.0
921,-10,277800.0,6.0,5.0
922,-10,278400.0,6.0,7.0
923,-50,278400.0,6.0,7.0
924,-50,278400.0,6.0,8.0
925,-95,278700.0,6.0,7.0
926,-95,279000.0,6.0,8.0
927,-10,279000.0,6.0,8.0
928,-100,279300.0,6.0,5.0
929,-50,279900.0,6.0,8.0
930,-1,280500.0,6.0,5.0
931,-80,280800.0,6.0,7.0
932,-95,280800.0,6.0,8.0
933,-10,281400.0,6.0,5.0
934,-100,282000.0,6.0,7.0
935,-90,282300.0,6.0,3.0
936,-50,282300.0,6.0,5.0
937,-100,283800.0,6.0,3.0
938,-90,283800.0,6.0,4.0
939,-95,284100.0,6.0,5.0
940,-95,285000.0,6.0,3.0
941,-95,285300.0,6.0,7.0
942,-100,285300.0,6.0,9.0
943,-90,285900.0,6.0,4.0
944,-1,285900.0,6.0,2.0
945,-70,285900.0,6.0,5.0
946,-100,287100.0,6.0,5.0
947,-95,287400.0,6.0,4.0
948,-70,287400.0,6.0,4.0
949,-50,288000.0,6.0,9.0
950,-50,288000.0,6.0,8.0
951,-70,288300.0,6.0,5.0
952,-100,288900.0,6.0,5.0
953,-90,289200.0,6.0,5.0
954,-80,289800.0,6.0,9.0
955,-100,289800.0,6.0,7.0
956,-95,291900.0,6.0,7.0
957,-10,292800.0,6.0,7.0
958,-100,292800.0,6.0,8.0
959,-95,292800.0,6.0,7.0
960,-50,293400.0,6.0,5.0
961,-70,293400.0,6.0,5.0
962,-10,293400.0,6.0,5.0
963,-80,294600.0,6.0,7.0
964,-80,294900.0,6.0,4.0
965,-1,295500.0,6.0,5.0
966,-10,295800.0,6.0,5.0
967,-100,296700.0,6.0,7.0
968,-1,297000.0,6.0,7.0
969,-90,297300.0,6.0,5.0
970,-70,297900.0,6.0,4.0
971,-100,297900.0,6.0,5.0
972,-70,298200.0,6.0,7.0
973,-70,298200.0,6.0,9.0
974,-80,298200.0,6.0,7.0
975,-90,298500.0,6.0,7.0
976,-90,298500.0,6.0,7.0
977,-90,299700.0,6.0,7.0
978,-1,300300.0,6.0,3.0
